n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,train_accuracy,val_accuracy,train_val_gap
200,,5,6,log2,,0.9268018018018018,0.6021505376344086,0.3246512641673932
200,,5,6,,balanced,0.956081081081081,0.6129032258064516,0.3431778552746294
200,,5,6,,,0.9403153153153153,0.6236559139784946,0.3166594013368207
200,,5,8,sqrt,balanced,0.9222972972972973,0.6236559139784946,0.29864138331880263
200,,5,8,sqrt,,0.9042792792792793,0.6344086021505376,0.2698706771287417
200,,5,8,log2,balanced,0.9222972972972973,0.6236559139784946,0.29864138331880263
200,,5,8,log2,,0.9042792792792793,0.6344086021505376,0.2698706771287417
200,,5,8,,balanced,0.9391891891891891,0.6075268817204301,0.331662307468759
200,,5,8,,,0.9222972972972973,0.6182795698924731,0.30401772740482413
200,,10,1,sqrt,balanced,0.9864864864864865,0.6182795698924731,0.3682069165940134
200,,10,1,sqrt,,0.9864864864864865,0.6290322580645161,0.3574542284219704
200,,10,1,log2,balanced,0.9864864864864865,0.6182795698924731,0.3682069165940134
200,,10,1,log2,,0.9864864864864865,0.6290322580645161,0.3574542284219704
200,,10,1,,balanced,0.9932432432432432,0.6075268817204301,0.3857163615228131
200,,10,1,,,0.9898648648648649,0.6344086021505376,0.3554562627143273
200,,10,2,sqrt,balanced,0.9786036036036037,0.6344086021505376,0.34419500145306603
200,,10,2,sqrt,,0.9763513513513513,0.6129032258064516,0.3634481255448997
200,,10,2,log2,balanced,0.9786036036036037,0.6344086021505376,0.34419500145306603
200,,10,2,log2,,0.9763513513513513,0.6129032258064516,0.3634481255448997
200,,10,2,,balanced,0.9876126126126126,0.6075268817204301,0.38008573089218245
200,,10,2,,,0.9842342342342343,0.6182795698924731,0.36595466434176116
200,,10,4,sqrt,balanced,0.9695945945945946,0.6182795698924731,0.3513150247021215
200,,10,4,sqrt,,0.9572072072072072,0.6129032258064516,0.3443039814007556
200,,10,4,log2,balanced,0.9695945945945946,0.6182795698924731,0.3513150247021215
200,,10,4,log2,,0.9572072072072072,0.6129032258064516,0.3443039814007556
200,,10,4,,balanced,0.9763513513513513,0.6129032258064516,0.3634481255448997
200,,10,4,,,0.9695945945945946,0.6236559139784946,0.3459386806161
200,,10,6,sqrt,balanced,0.9459459459459459,0.6236559139784946,0.3222900319674513
200,,10,6,sqrt,,0.9268018018018018,0.6021505376344086,0.3246512641673932
200,,10,6,log2,balanced,0.9459459459459459,0.6236559139784946,0.3222900319674513
200,,10,6,log2,,0.9268018018018018,0.6021505376344086,0.3246512641673932
200,,10,6,,balanced,0.956081081081081,0.6129032258064516,0.3431778552746294
200,,10,6,,,0.9403153153153153,0.6236559139784946,0.3166594013368207
200,,10,8,sqrt,balanced,0.9222972972972973,0.6236559139784946,0.29864138331880263
200,,10,8,sqrt,,0.9042792792792793,0.6344086021505376,0.2698706771287417
200,,10,8,log2,balanced,0.9222972972972973,0.6236559139784946,0.29864138331880263
200,,10,8,log2,,0.9042792792792793,0.6344086021505376,0.2698706771287417
200,,10,8,,balanced,0.9391891891891891,0.6075268817204301,0.331662307468759
200,,10,8,,,0.9222972972972973,0.6182795698924731,0.30401772740482413
200,,15,1,sqrt,balanced,0.972972972972973,0.6344086021505376,0.3385643708224354
200,,15,1,sqrt,,0.956081081081081,0.6344086021505376,0.3216724789305434
200,,15,1,log2,balanced,0.972972972972973,0.6344086021505376,0.3385643708224354
200,,15,1,log2,,0.956081081081081,0.6344086021505376,0.3216724789305434
200,,15,1,,balanced,0.9808558558558559,0.6021505376344086,0.37870531822144726
200,,15,1,,,0.9752252252252253,0.6129032258064516,0.36232199941877363
200,,15,2,sqrt,balanced,0.9662162162162162,0.6021505376344086,0.3640656785818076
200,,15,2,sqrt,,0.9459459459459459,0.6344086021505376,0.3115373437954083
200,,15,2,log2,balanced,0.9662162162162162,0.6021505376344086,0.3640656785818076
200,,15,2,log2,,0.9459459459459459,0.6344086021505376,0.3115373437954083
200,,15,2,,balanced,0.9718468468468469,0.6129032258064516,0.35894362104039523
200,,15,2,,,0.9605855855855856,0.6182795698924731,0.3423060156931125
200,,15,4,sqrt,balanced,0.9538288288288288,0.6182795698924731,0.3355492589363557
200,,15,4,sqrt,,0.9335585585585585,0.6290322580645161,0.3045263004940424
200,,15,4,log2,balanced,0.9538288288288288,0.6182795698924731,0.3355492589363557
200,,15,4,log2,,0.9335585585585585,0.6290322580645161,0.3045263004940424
200,,15,4,,balanced,0.9605855855855856,0.6129032258064516,0.347682359779134
200,,15,4,,,0.9414414414414415,0.6129032258064516,0.32853821563498986
200,,15,6,sqrt,balanced,0.9448198198198198,0.6129032258064516,0.33191659401336815
200,,15,6,sqrt,,0.9177927927927928,0.6290322580645161,0.2887605347282767
200,,15,6,log2,balanced,0.9448198198198198,0.6129032258064516,0.33191659401336815
200,,15,6,log2,,0.9177927927927928,0.6290322580645161,0.2887605347282767
200,,15,6,,balanced,0.9515765765765766,0.6075268817204301,0.34404969485614645
200,,15,6,,,0.9324324324324325,0.6236559139784946,0.30877651845393783
200,,15,8,sqrt,balanced,0.9222972972972973,0.6236559139784946,0.29864138331880263
200,,15,8,sqrt,,0.9042792792792793,0.6344086021505376,0.2698706771287417
200,,15,8,log2,balanced,0.9222972972972973,0.6236559139784946,0.29864138331880263
200,,15,8,log2,,0.9042792792792793,0.6344086021505376,0.2698706771287417
200,,15,8,,balanced,0.9391891891891891,0.6075268817204301,0.331662307468759
200,,15,8,,,0.9222972972972973,0.6182795698924731,0.30401772740482413
300,10.0,2,1,sqrt,balanced,0.9966216216216216,0.5913978494623656,0.405223772159256
300,10.0,2,1,sqrt,,0.9977477477477478,0.6129032258064516,0.38484452194129615
300,10.0,2,1,log2,balanced,0.9966216216216216,0.5913978494623656,0.405223772159256
300,10.0,2,1,log2,,0.9977477477477478,0.6129032258064516,0.38484452194129615
300,10.0,2,1,,balanced,0.9966216216216216,0.6075268817204301,0.3890947399011915
300,10.0,2,1,,,0.9988738738738738,0.6451612903225806,0.3537125835512932
300,10.0,2,2,sqrt,balanced,0.9876126126126126,0.6021505376344086,0.38546207497820395
300,10.0,2,2,sqrt,,0.9842342342342343,0.6075268817204301,0.37670735251380416
300,10.0,2,2,log2,balanced,0.9876126126126126,0.6021505376344086,0.38546207497820395
300,10.0,2,2,log2,,0.9842342342342343,0.6075268817204301,0.37670735251380416
300,10.0,2,2,,balanced,0.9932432432432432,0.6290322580645161,0.3642109851787271
300,10.0,2,2,,,0.9966216216216216,0.6451612903225806,0.351460331299041
300,10.0,2,4,sqrt,balanced,0.9650900900900901,0.6129032258064516,0.35218686428363843
300,10.0,2,4,sqrt,,0.9504504504504504,0.6021505376344086,0.3482999128160418
300,10.0,2,4,log2,balanced,0.9650900900900901,0.6129032258064516,0.35218686428363843
300,10.0,2,4,log2,,0.9504504504504504,0.6021505376344086,0.3482999128160418
300,10.0,2,4,,balanced,0.9808558558558559,0.6182795698924731,0.36257628596338276
300,10.0,2,4,,,0.9707207207207207,0.6397849462365591,0.33093577448416156
300,10.0,2,6,sqrt,balanced,0.9425675675675675,0.6182795698924731,0.3242879976750944
300,10.0,2,6,sqrt,,0.9245495495495496,0.6129032258064516,0.311646323743098
300,10.0,2,6,log2,balanced,0.9425675675675675,0.6182795698924731,0.3242879976750944
300,10.0,2,6,log2,,0.9245495495495496,0.6129032258064516,0.311646323743098
300,10.0,2,6,,balanced,0.9594594594594594,0.6075268817204301,0.3519325777390293
300,10.0,2,6,,,0.9391891891891891,0.6290322580645161,0.310156931124673
300,10.0,2,8,sqrt,balanced,0.9256756756756757,0.6129032258064516,0.31277244986922403
300,10.0,2,8,sqrt,,0.9042792792792793,0.6182795698924731,0.2859997093868062
300,10.0,2,8,log2,balanced,0.9256756756756757,0.6129032258064516,0.31277244986922403
300,10.0,2,8,log2,,0.9042792792792793,0.6182795698924731,0.2859997093868062
300,10.0,2,8,,balanced,0.9313063063063063,0.6236559139784946,0.30765039232781166
300,10.0,2,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
300,10.0,5,1,sqrt,balanced,0.9898648648648649,0.5967741935483871,0.3930906713164778
300,10.0,5,1,sqrt,,0.9921171171171171,0.6182795698924731,0.373837547224644
300,10.0,5,1,log2,balanced,0.9898648648648649,0.5967741935483871,0.3930906713164778
300,10.0,5,1,log2,,0.9921171171171171,0.6182795698924731,0.373837547224644
300,10.0,5,1,,balanced,0.9943693693693694,0.6021505376344086,0.39221883173496075
300,10.0,5,1,,,0.9966216216216216,0.6451612903225806,0.351460331299041
300,10.0,5,2,sqrt,balanced,0.9853603603603603,0.5913978494623656,0.3939625108979947
300,10.0,5,2,sqrt,,0.9808558558558559,0.6129032258064516,0.36795263004940426
300,10.0,5,2,log2,balanced,0.9853603603603603,0.5913978494623656,0.3939625108979947
300,10.0,5,2,log2,,0.9808558558558559,0.6129032258064516,0.36795263004940426
300,10.0,5,2,,balanced,0.9932432432432432,0.6182795698924731,0.3749636733507701
300,10.0,5,2,,,0.9943693693693694,0.6451612903225806,0.34920807904678874
300,10.0,5,4,sqrt,balanced,0.9650900900900901,0.6129032258064516,0.35218686428363843
300,10.0,5,4,sqrt,,0.9504504504504504,0.6021505376344086,0.3482999128160418
300,10.0,5,4,log2,balanced,0.9650900900900901,0.6129032258064516,0.35218686428363843
300,10.0,5,4,log2,,0.9504504504504504,0.6021505376344086,0.3482999128160418
300,10.0,5,4,,balanced,0.9808558558558559,0.6182795698924731,0.36257628596338276
300,10.0,5,4,,,0.9707207207207207,0.6397849462365591,0.33093577448416156
300,10.0,5,6,sqrt,balanced,0.9425675675675675,0.6182795698924731,0.3242879976750944
300,10.0,5,6,sqrt,,0.9245495495495496,0.6129032258064516,0.311646323743098
300,10.0,5,6,log2,balanced,0.9425675675675675,0.6182795698924731,0.3242879976750944
300,10.0,5,6,log2,,0.9245495495495496,0.6129032258064516,0.311646323743098
300,10.0,5,6,,balanced,0.9594594594594594,0.6075268817204301,0.3519325777390293
300,10.0,5,6,,,0.9391891891891891,0.6290322580645161,0.310156931124673
300,10.0,5,8,sqrt,balanced,0.9256756756756757,0.6129032258064516,0.31277244986922403
300,10.0,5,8,sqrt,,0.9042792792792793,0.6182795698924731,0.2859997093868062
300,10.0,5,8,log2,balanced,0.9256756756756757,0.6129032258064516,0.31277244986922403
300,10.0,5,8,log2,,0.9042792792792793,0.6182795698924731,0.2859997093868062
300,10.0,5,8,,balanced,0.9313063063063063,0.6236559139784946,0.30765039232781166
300,10.0,5,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
300,10.0,10,1,sqrt,balanced,0.9808558558558559,0.6021505376344086,0.37870531822144726
300,10.0,10,1,sqrt,,0.9673423423423423,0.6290322580645161,0.33831008427782616
300,10.0,10,1,log2,balanced,0.9808558558558559,0.6021505376344086,0.37870531822144726
300,10.0,10,1,log2,,0.9673423423423423,0.6290322580645161,0.33831008427782616
300,10.0,10,1,,balanced,0.9898648648648649,0.6129032258064516,0.3769616390584133
300,10.0,10,1,,,0.9842342342342343,0.6397849462365591,0.34444928799767516
300,10.0,10,2,sqrt,balanced,0.9718468468468469,0.6075268817204301,0.36431996512641673
300,10.0,10,2,sqrt,,0.9605855855855856,0.5913978494623656,0.36918773612322
300,10.0,10,2,log2,balanced,0.9718468468468469,0.6075268817204301,0.36431996512641673
300,10.0,10,2,log2,,0.9605855855855856,0.5913978494623656,0.36918773612322
300,10.0,10,2,,balanced,0.9819819819819819,0.6236559139784946,0.3583260680034873
300,10.0,10,2,,,0.9808558558558559,0.6344086021505376,0.34644725370531826
300,10.0,10,4,sqrt,balanced,0.9617117117117117,0.6021505376344086,0.35956117407730304
300,10.0,10,4,sqrt,,0.9414414414414415,0.6021505376344086,0.33929090380703286
300,10.0,10,4,log2,balanced,0.9617117117117117,0.6021505376344086,0.35956117407730304
300,10.0,10,4,log2,,0.9414414414414415,0.6021505376344086,0.33929090380703286
300,10.0,10,4,,balanced,0.9707207207207207,0.6182795698924731,0.35244115082824756
300,10.0,10,4,,,0.9605855855855856,0.6397849462365591,0.3208006393490265
300,10.0,10,6,sqrt,balanced,0.9425675675675675,0.6182795698924731,0.3242879976750944
300,10.0,10,6,sqrt,,0.9245495495495496,0.6129032258064516,0.311646323743098
300,10.0,10,6,log2,balanced,0.9425675675675675,0.6182795698924731,0.3242879976750944
300,10.0,10,6,log2,,0.9245495495495496,0.6129032258064516,0.311646323743098
300,10.0,10,6,,balanced,0.9594594594594594,0.6075268817204301,0.3519325777390293
300,10.0,10,6,,,0.9391891891891891,0.6290322580645161,0.310156931124673
300,10.0,10,8,sqrt,balanced,0.9256756756756757,0.6129032258064516,0.31277244986922403
300,10.0,10,8,sqrt,,0.9042792792792793,0.6182795698924731,0.2859997093868062
300,10.0,10,8,log2,balanced,0.9256756756756757,0.6129032258064516,0.31277244986922403
300,10.0,10,8,log2,,0.9042792792792793,0.6182795698924731,0.2859997093868062
300,10.0,10,8,,balanced,0.9313063063063063,0.6236559139784946,0.30765039232781166
300,10.0,10,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
300,10.0,15,1,sqrt,balanced,0.9583333333333334,0.6129032258064516,0.34543010752688175
300,10.0,15,1,sqrt,,0.9459459459459459,0.6182795698924731,0.3276663760534728
300,10.0,15,1,log2,balanced,0.9583333333333334,0.6129032258064516,0.34543010752688175
300,10.0,15,1,log2,,0.9459459459459459,0.6182795698924731,0.3276663760534728
300,10.0,15,1,,balanced,0.9774774774774775,0.6075268817204301,0.36995059575704736
300,10.0,15,1,,,0.9662162162162162,0.6344086021505376,0.3318076140656786
300,10.0,15,2,sqrt,balanced,0.9527027027027027,0.6129032258064516,0.3397994768962511
300,10.0,15,2,sqrt,,0.9391891891891891,0.6344086021505376,0.3047805870386515
300,10.0,15,2,log2,balanced,0.9527027027027027,0.6129032258064516,0.3397994768962511
300,10.0,15,2,log2,,0.9391891891891891,0.6344086021505376,0.3047805870386515
300,10.0,15,2,,balanced,0.9718468468468469,0.6129032258064516,0.35894362104039523
300,10.0,15,2,,,0.956081081081081,0.6290322580645161,0.3270488230165649
300,10.0,15,4,sqrt,balanced,0.9470720720720721,0.6182795698924731,0.328792502179599
300,10.0,15,4,sqrt,,0.9211711711711712,0.6182795698924731,0.3028916012786981
300,10.0,15,4,log2,balanced,0.9470720720720721,0.6182795698924731,0.328792502179599
300,10.0,15,4,log2,,0.9211711711711712,0.6182795698924731,0.3028916012786981
300,10.0,15,4,,balanced,0.9572072072072072,0.6075268817204301,0.3496803254867771
300,10.0,15,4,,,0.9403153153153153,0.6344086021505376,0.3059067131647777
300,10.0,15,6,sqrt,balanced,0.9346846846846847,0.6075268817204301,0.32715780296425456
300,10.0,15,6,sqrt,,0.9166666666666666,0.6182795698924731,0.2983870967741935
300,10.0,15,6,log2,balanced,0.9346846846846847,0.6075268817204301,0.32715780296425456
300,10.0,15,6,log2,,0.9166666666666666,0.6182795698924731,0.2983870967741935
300,10.0,15,6,,balanced,0.9504504504504504,0.6075268817204301,0.3429235687300203
300,10.0,15,6,,,0.9313063063063063,0.6344086021505376,0.29689770415576866
300,10.0,15,8,sqrt,balanced,0.9256756756756757,0.6129032258064516,0.31277244986922403
300,10.0,15,8,sqrt,,0.9042792792792793,0.6182795698924731,0.2859997093868062
300,10.0,15,8,log2,balanced,0.9256756756756757,0.6129032258064516,0.31277244986922403
300,10.0,15,8,log2,,0.9042792792792793,0.6182795698924731,0.2859997093868062
300,10.0,15,8,,balanced,0.9313063063063063,0.6236559139784946,0.30765039232781166
300,10.0,15,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
300,20.0,2,1,sqrt,balanced,1.0,0.6129032258064516,0.3870967741935484
300,20.0,2,1,sqrt,,1.0,0.6021505376344086,0.3978494623655914
300,20.0,2,1,log2,balanced,1.0,0.6129032258064516,0.3870967741935484
300,20.0,2,1,log2,,1.0,0.6021505376344086,0.3978494623655914
300,20.0,2,1,,balanced,1.0,0.6129032258064516,0.3870967741935484
300,20.0,2,1,,,1.0,0.6451612903225806,0.3548387096774194
300,20.0,2,2,sqrt,balanced,0.9988738738738738,0.6182795698924731,0.3805943039814007
300,20.0,2,2,sqrt,,0.9988738738738738,0.6129032258064516,0.3859706480674222
300,20.0,2,2,log2,balanced,0.9988738738738738,0.6182795698924731,0.3805943039814007
300,20.0,2,2,log2,,0.9988738738738738,0.6129032258064516,0.3859706480674222
300,20.0,2,2,,balanced,0.9988738738738738,0.6290322580645161,0.3698416158093577
300,20.0,2,2,,,0.9988738738738738,0.6344086021505376,0.3644652717233362
300,20.0,2,4,sqrt,balanced,0.9763513513513513,0.6129032258064516,0.3634481255448997
300,20.0,2,4,sqrt,,0.9662162162162162,0.6182795698924731,0.3479366463237431
300,20.0,2,4,log2,balanced,0.9763513513513513,0.6129032258064516,0.3634481255448997
300,20.0,2,4,log2,,0.9662162162162162,0.6182795698924731,0.3479366463237431
300,20.0,2,4,,balanced,0.9819819819819819,0.6129032258064516,0.3690787561755303
300,20.0,2,4,,,0.9774774774774775,0.6344086021505376,0.34306887532693986
300,20.0,2,6,sqrt,balanced,0.9493243243243243,0.6182795698924731,0.3310447544318512
300,20.0,2,6,sqrt,,0.9313063063063063,0.6075268817204301,0.32377942458587616
300,20.0,2,6,log2,balanced,0.9493243243243243,0.6182795698924731,0.3310447544318512
300,20.0,2,6,log2,,0.9313063063063063,0.6075268817204301,0.32377942458587616
300,20.0,2,6,,balanced,0.9605855855855856,0.6021505376344086,0.358435047951177
300,20.0,2,6,,,0.9436936936936937,0.6236559139784946,0.3200377797151991
300,20.0,2,8,sqrt,balanced,0.9256756756756757,0.6182795698924731,0.30739610578320253
300,20.0,2,8,sqrt,,0.9121621621621622,0.6236559139784946,0.28850624818366755
300,20.0,2,8,log2,balanced,0.9256756756756757,0.6182795698924731,0.30739610578320253
300,20.0,2,8,log2,,0.9121621621621622,0.6236559139784946,0.28850624818366755
300,20.0,2,8,,balanced,0.9391891891891891,0.6236559139784946,0.3155332752106945
300,20.0,2,8,,,0.9245495495495496,0.6344086021505376,0.290140947399012
300,20.0,5,1,sqrt,balanced,1.0,0.5967741935483871,0.4032258064516129
300,20.0,5,1,sqrt,,0.9988738738738738,0.6129032258064516,0.3859706480674222
300,20.0,5,1,log2,balanced,1.0,0.5967741935483871,0.4032258064516129
300,20.0,5,1,log2,,0.9988738738738738,0.6129032258064516,0.3859706480674222
300,20.0,5,1,,balanced,0.9988738738738738,0.5967741935483871,0.4020996803254867
300,20.0,5,1,,,0.9988738738738738,0.6451612903225806,0.3537125835512932
300,20.0,5,2,sqrt,balanced,0.9954954954954955,0.6021505376344086,0.3933449578610869
300,20.0,5,2,sqrt,,0.9966216216216216,0.6182795698924731,0.3783420517291485
300,20.0,5,2,log2,balanced,0.9954954954954955,0.6021505376344086,0.3933449578610869
300,20.0,5,2,log2,,0.9966216216216216,0.6182795698924731,0.3783420517291485
300,20.0,5,2,,balanced,0.9977477477477478,0.6182795698924731,0.37946817785527465
300,20.0,5,2,,,0.9988738738738738,0.6451612903225806,0.3537125835512932
300,20.0,5,4,sqrt,balanced,0.9763513513513513,0.6129032258064516,0.3634481255448997
300,20.0,5,4,sqrt,,0.9662162162162162,0.6182795698924731,0.3479366463237431
300,20.0,5,4,log2,balanced,0.9763513513513513,0.6129032258064516,0.3634481255448997
300,20.0,5,4,log2,,0.9662162162162162,0.6182795698924731,0.3479366463237431
300,20.0,5,4,,balanced,0.9819819819819819,0.6129032258064516,0.3690787561755303
300,20.0,5,4,,,0.9774774774774775,0.6344086021505376,0.34306887532693986
300,20.0,5,6,sqrt,balanced,0.9493243243243243,0.6182795698924731,0.3310447544318512
300,20.0,5,6,sqrt,,0.9313063063063063,0.6075268817204301,0.32377942458587616
300,20.0,5,6,log2,balanced,0.9493243243243243,0.6182795698924731,0.3310447544318512
300,20.0,5,6,log2,,0.9313063063063063,0.6075268817204301,0.32377942458587616
300,20.0,5,6,,balanced,0.9605855855855856,0.6021505376344086,0.358435047951177
300,20.0,5,6,,,0.9436936936936937,0.6236559139784946,0.3200377797151991
300,20.0,5,8,sqrt,balanced,0.9256756756756757,0.6182795698924731,0.30739610578320253
300,20.0,5,8,sqrt,,0.9121621621621622,0.6236559139784946,0.28850624818366755
300,20.0,5,8,log2,balanced,0.9256756756756757,0.6182795698924731,0.30739610578320253
300,20.0,5,8,log2,,0.9121621621621622,0.6236559139784946,0.28850624818366755
300,20.0,5,8,,balanced,0.9391891891891891,0.6236559139784946,0.3155332752106945
300,20.0,5,8,,,0.9245495495495496,0.6344086021505376,0.290140947399012
300,20.0,10,1,sqrt,balanced,0.9898648648648649,0.6290322580645161,0.3608326068003488
300,20.0,10,1,sqrt,,0.9864864864864865,0.6397849462365591,0.3467015402499274
300,20.0,10,1,log2,balanced,0.9898648648648649,0.6290322580645161,0.3608326068003488
300,20.0,10,1,log2,,0.9864864864864865,0.6397849462365591,0.3467015402499274
300,20.0,10,1,,balanced,0.9943693693693694,0.6075268817204301,0.38684248764893925
300,20.0,10,1,,,0.9921171171171171,0.6344086021505376,0.3577085149665795
300,20.0,10,2,sqrt,balanced,0.9797297297297297,0.6290322580645161,0.3506974716652136
300,20.0,10,2,sqrt,,0.9763513513513513,0.6236559139784946,0.3526954373728567
300,20.0,10,2,log2,balanced,0.9797297297297297,0.6290322580645161,0.3506974716652136
300,20.0,10,2,log2,,0.9763513513513513,0.6236559139784946,0.3526954373728567
300,20.0,10,2,,balanced,0.9876126126126126,0.6129032258064516,0.37470938680616095
300,20.0,10,2,,,0.9876126126126126,0.6397849462365591,0.34782766637605345
300,20.0,10,4,sqrt,balanced,0.9707207207207207,0.6236559139784946,0.34706480674222606
300,20.0,10,4,sqrt,,0.9572072072072072,0.6182795698924731,0.3389276373147341
300,20.0,10,4,log2,balanced,0.9707207207207207,0.6236559139784946,0.34706480674222606
300,20.0,10,4,log2,,0.9572072072072072,0.6182795698924731,0.3389276373147341
300,20.0,10,4,,balanced,0.9786036036036037,0.6129032258064516,0.36570037779715203
300,20.0,10,4,,,0.9695945945945946,0.6344086021505376,0.335185992444057
300,20.0,10,6,sqrt,balanced,0.9493243243243243,0.6182795698924731,0.3310447544318512
300,20.0,10,6,sqrt,,0.9313063063063063,0.6075268817204301,0.32377942458587616
300,20.0,10,6,log2,balanced,0.9493243243243243,0.6182795698924731,0.3310447544318512
300,20.0,10,6,log2,,0.9313063063063063,0.6075268817204301,0.32377942458587616
300,20.0,10,6,,balanced,0.9605855855855856,0.6021505376344086,0.358435047951177
300,20.0,10,6,,,0.9436936936936937,0.6236559139784946,0.3200377797151991
300,20.0,10,8,sqrt,balanced,0.9256756756756757,0.6182795698924731,0.30739610578320253
300,20.0,10,8,sqrt,,0.9121621621621622,0.6236559139784946,0.28850624818366755
300,20.0,10,8,log2,balanced,0.9256756756756757,0.6182795698924731,0.30739610578320253
300,20.0,10,8,log2,,0.9121621621621622,0.6236559139784946,0.28850624818366755
300,20.0,10,8,,balanced,0.9391891891891891,0.6236559139784946,0.3155332752106945
300,20.0,10,8,,,0.9245495495495496,0.6344086021505376,0.290140947399012
300,20.0,15,1,sqrt,balanced,0.972972972972973,0.6344086021505376,0.3385643708224354
300,20.0,15,1,sqrt,,0.9605855855855856,0.6182795698924731,0.3423060156931125
300,20.0,15,1,log2,balanced,0.972972972972973,0.6344086021505376,0.3385643708224354
300,20.0,15,1,log2,,0.9605855855855856,0.6182795698924731,0.3423060156931125
300,20.0,15,1,,balanced,0.9876126126126126,0.6021505376344086,0.38546207497820395
300,20.0,15,1,,,0.9752252252252253,0.6290322580645161,0.34619296716070913
300,20.0,15,2,sqrt,balanced,0.9684684684684685,0.6075268817204301,0.36094158674803833
300,20.0,15,2,sqrt,,0.9481981981981982,0.6290322580645161,0.31916594013368205
300,20.0,15,2,log2,balanced,0.9684684684684685,0.6075268817204301,0.36094158674803833
300,20.0,15,2,log2,,0.9481981981981982,0.6290322580645161,0.31916594013368205
300,20.0,15,2,,balanced,0.9774774774774775,0.6129032258064516,0.36457425167102586
300,20.0,15,2,,,0.9628378378378378,0.6344086021505376,0.3284292356873002
300,20.0,15,4,sqrt,balanced,0.9538288288288288,0.6129032258064516,0.3409256030223772
300,20.0,15,4,sqrt,,0.9346846846846847,0.6236559139784946,0.31102877070619006
300,20.0,15,4,log2,balanced,0.9538288288288288,0.6129032258064516,0.3409256030223772
300,20.0,15,4,log2,,0.9346846846846847,0.6236559139784946,0.31102877070619006
300,20.0,15,4,,balanced,0.9628378378378378,0.6182795698924731,0.3445582679453647
300,20.0,15,4,,,0.9459459459459459,0.6344086021505376,0.3115373437954083
300,20.0,15,6,sqrt,balanced,0.9448198198198198,0.6075268817204301,0.33729293809938965
300,20.0,15,6,sqrt,,0.9256756756756757,0.6236559139784946,0.30201976169718103
300,20.0,15,6,log2,balanced,0.9448198198198198,0.6075268817204301,0.33729293809938965
300,20.0,15,6,log2,,0.9256756756756757,0.6236559139784946,0.30201976169718103
300,20.0,15,6,,balanced,0.954954954954955,0.6075268817204301,0.34742807323452485
300,20.0,15,6,,,0.9335585585585585,0.6344086021505376,0.2991499564080209
300,20.0,15,8,sqrt,balanced,0.9256756756756757,0.6182795698924731,0.30739610578320253
300,20.0,15,8,sqrt,,0.9121621621621622,0.6236559139784946,0.28850624818366755
300,20.0,15,8,log2,balanced,0.9256756756756757,0.6182795698924731,0.30739610578320253
300,20.0,15,8,log2,,0.9121621621621622,0.6236559139784946,0.28850624818366755
300,20.0,15,8,,balanced,0.9391891891891891,0.6236559139784946,0.3155332752106945
300,20.0,15,8,,,0.9245495495495496,0.6344086021505376,0.290140947399012
300,30.0,2,1,sqrt,balanced,1.0,0.6182795698924731,0.3817204301075269
300,30.0,2,1,sqrt,,1.0,0.6021505376344086,0.3978494623655914
300,30.0,2,1,log2,balanced,1.0,0.6182795698924731,0.3817204301075269
300,30.0,2,1,log2,,1.0,0.6021505376344086,0.3978494623655914
300,30.0,2,1,,balanced,1.0,0.6129032258064516,0.3870967741935484
300,30.0,2,1,,,1.0,0.6451612903225806,0.3548387096774194
300,30.0,2,2,sqrt,balanced,0.9988738738738738,0.6182795698924731,0.3805943039814007
300,30.0,2,2,sqrt,,0.9988738738738738,0.6129032258064516,0.3859706480674222
300,30.0,2,2,log2,balanced,0.9988738738738738,0.6182795698924731,0.3805943039814007
300,30.0,2,2,log2,,0.9988738738738738,0.6129032258064516,0.3859706480674222
300,30.0,2,2,,balanced,0.9988738738738738,0.6290322580645161,0.3698416158093577
300,30.0,2,2,,,0.9988738738738738,0.6344086021505376,0.3644652717233362
300,30.0,2,4,sqrt,balanced,0.9763513513513513,0.6129032258064516,0.3634481255448997
300,30.0,2,4,sqrt,,0.9662162162162162,0.6182795698924731,0.3479366463237431
300,30.0,2,4,log2,balanced,0.9763513513513513,0.6129032258064516,0.3634481255448997
300,30.0,2,4,log2,,0.9662162162162162,0.6182795698924731,0.3479366463237431
300,30.0,2,4,,balanced,0.9819819819819819,0.6129032258064516,0.3690787561755303
300,30.0,2,4,,,0.9774774774774775,0.6344086021505376,0.34306887532693986
300,30.0,2,6,sqrt,balanced,0.9493243243243243,0.6182795698924731,0.3310447544318512
300,30.0,2,6,sqrt,,0.9313063063063063,0.6075268817204301,0.32377942458587616
300,30.0,2,6,log2,balanced,0.9493243243243243,0.6182795698924731,0.3310447544318512
300,30.0,2,6,log2,,0.9313063063063063,0.6075268817204301,0.32377942458587616
300,30.0,2,6,,balanced,0.9605855855855856,0.6021505376344086,0.358435047951177
300,30.0,2,6,,,0.9436936936936937,0.6236559139784946,0.3200377797151991
300,30.0,2,8,sqrt,balanced,0.9256756756756757,0.6182795698924731,0.30739610578320253
300,30.0,2,8,sqrt,,0.9121621621621622,0.6236559139784946,0.28850624818366755
